pic	age_group	mean_val_us	mean_aro_us	mean_val_ch	mean_aro_ch
cute_bw.png	18-27	6.27272727272727	4.64705882352941	6.79166666666667	5.19047619047619
cute_bw.png	28-37	6	4	6.2	5.390625
cute_bw.png	38-47	5.8	5.25	6.46666666666667	5.91304347826087
cute_bw.png	48-57	6.64285714285714	4.85714285714286	6.33333333333333	5.16666666666667
cute_bw.png	58+	6.33333333333333	4.53571428571429	6	6
cutter_knife_bw.png	18-27	3.35714285714286	4.61904761904762	4.13333333333333	4.88
cutter_knife_bw.png	28-37	4.57894736842105	4.91304347826087	4.23404255319149	4.73333333333333
cutter_knife_bw.png	38-47	4.5625	4.625	4.6	5.04347826086957
cutter_knife_bw.png	48-57	4.21428571428571	4.25	4.66666666666667	4.75
cutter_knife_bw.png	58+	4.39285714285714	4.48	5	5.66666666666667
cyclist_bw.png	18-27	6.5	5.66666666666667	6.70833333333333	5.125
cyclist_bw.png	28-37	7.125	5.13636363636364	6.89795918367347	6.4
cyclist_bw.png	38-47	7.26086956521739	5.8	6.57894736842105	5.95238095238095
cyclist_bw.png	48-57	7.1304347826087	5.21052631578947	6.57142857142857	5.6
cyclist_bw.png	58+	7.03448275862069	5.68	7	6
dance_bw.png	18-27	6.5	5.38888888888889	6.9	5.33333333333333
dance_bw.png	28-37	7.05882352941176	5.23529411764706	6.69230769230769	5.89830508474576
dance_bw.png	38-47	6.78571428571429	5.33333333333333	6.6	5.90476190476191
dance_bw.png	48-57	6.93333333333333	5.75	6.83333333333333	6
dance_bw.png	58+	6.75	5.48148148148148	5	4
dance2_bw.png	18-27	6.54545454545455	5.88235294117647	6.75	5.6
dance2_bw.png	28-37	7.4	5.14285714285714	6.2962962962963	5.76923076923077
dance2_bw.png	38-47	7.4	5.625	6.33333333333333	6.25
dance2_bw.png	48-57	7.35714285714286	5.42857142857143	6.33333333333333	6.66666666666667
dance2_bw.png	58+	7.54545454545455	5.64285714285714	5	6
dead_tree_bw.png	18-27	4.14285714285714	3.61904761904762	5.1875	5.28
dead_tree_bw.png	28-37	4.68421052631579	3.69565217391304	4.65217391304348	5.04347826086957
dead_tree_bw.png	38-47	4.8125	2.77777777777778	4.2258064516129	4.64
dead_tree_bw.png	48-57	6.07142857142857	2.8125	5.06666666666667	5.66666666666667
dead_tree_bw.png	58+	4.72413793103448	3.19230769230769	3	7
dead_tree3_bw.png	18-27	6.2	4	4.20833333333333	4.84375
dead_tree3_bw.png	28-37	5.08695652173913	3.95652173913043	4.87755102040816	5.20454545454545
dead_tree3_bw.png	38-47	5.65217391304348	4.33333333333333	4.52631578947368	5.5
dead_tree3_bw.png	48-57	5.95652173913043	3.63157894736842	4.66666666666667	4.8
dead_tree3_bw.png	58+	6.96551724137931	4.52	3	3
deer_bw.png	18-27	5.95	3.5	6.25	5.25
deer_bw.png	28-37	6.52941176470588	3.52941176470588	6.21153846153846	5.66666666666667
deer_bw.png	38-47	6	3.83333333333333	5.95	5.28571428571429
deer_bw.png	48-57	6.73333333333333	3.41666666666667	5.66666666666667	4.71428571428571
deer_bw.png	58+	7.17857142857143	4.66666666666667	5	5
deer2_bw.png	18-27	6.31818181818182	4.05882352941176	5.8695652173913	4.61904761904762
deer2_bw.png	28-37	5.7	3.85714285714286	5.61818181818182	5.234375
deer2_bw.png	38-47	6.26666666666667	5	5.4	5.30434782608696
deer2_bw.png	48-57	6.42857142857143	4.85	5.16666666666667	5.33333333333333
deer2_bw.png	58+	7.21212121212121	5.28571428571429	7	6.33333333333333
delivery_bw.png	18-27	5.35714285714286	3.23809523809524	5	5.08333333333333
delivery_bw.png	28-37	5.52631578947368	3.91304347826087	5.85106382978723	4.84444444444444
delivery_bw.png	38-47	6.4375	3.66666666666667	5.8	5.32
delivery_bw.png	48-57	5.92857142857143	3.4375	5.6875	5.3125
delivery_bw.png	58+	6.75862068965517	4.11538461538461	7	5.33333333333333
demonstration2_bw.png	18-27	5	4.06666666666667	6.125	5.25
demonstration2_bw.png	28-37	6.08333333333333	4	5.91666666666667	5.93333333333333
demonstration2_bw.png	38-47	6.04347826086957	4.8	6.26315789473684	6.09523809523809
demonstration2_bw.png	48-57	5.39130434782609	4.21052631578947	6.14285714285714	5.7
demonstration2_bw.png	58+	6.48275862068965	4.88	7	4
demonstration3_bw.png	18-27	6.3	5.16666666666667	7	5.54166666666667
demonstration3_bw.png	28-37	6.17647058823529	5.05882352941176	6.68627450980392	6.22033898305085
demonstration3_bw.png	38-47	5.57142857142857	5.91666666666667	6.57894736842105	6.19047619047619
demonstration3_bw.png	48-57	5.86666666666667	5.41666666666667	6.33333333333333	6.14285714285714
demonstration3_bw.png	58+	5.89285714285714	5.2962962962963	7	3
depression_bw.png	18-27	3.45454545454545	4.05882352941176	3.45833333333333	4.57142857142857
depression_bw.png	28-37	3.8	3.64285714285714	4.05555555555556	4.49206349206349
depression_bw.png	38-47	4.57142857142857	4.1875	4.4	4.95833333333333
depression_bw.png	48-57	3.64285714285714	4.76190476190476	3.66666666666667	5.16666666666667
depression_bw.png	58+	3.54545454545455	4.85185185185185	6	5
desperation2_bw.png	18-27	4.07142857142857	5.19047619047619	4	5
desperation2_bw.png	28-37	3.63157894736842	4.65217391304348	3.68085106382979	4.57777777777778
desperation2_bw.png	38-47	3.6875	3.44444444444444	4.33333333333333	4.88
desperation2_bw.png	48-57	3.78571428571429	5.25	4.625	3.9375
desperation2_bw.png	58+	4.06896551724138	5.26923076923077	5.33333333333333	5
dice_bw.png	18-27	6.1	4.13333333333333	4.16666666666667	4.40625
dice_bw.png	28-37	5.08333333333333	3.78260869565217	3.79591836734694	4.30232558139535
dice_bw.png	38-47	5.34782608695652	4.2	4.10526315789474	4
dice_bw.png	48-57	5.34782608695652	3.94736842105263	4	3.33333333333333
dice_bw.png	58+	5.06896551724138	4.08	5	4
dispute_bw.png	18-27	3	5.44444444444444	3.7	4.75
dispute_bw.png	28-37	3.76470588235294	5.05882352941176	4.11320754716981	4.96551724137931
dispute_bw.png	38-47	3.07142857142857	4.75	3.85	4.57894736842105
dispute_bw.png	48-57	3.33333333333333	5.58333333333333	2.83333333333333	5
dispute_bw.png	58+	3.07142857142857	5.14814814814815	4	5
doctor_bw.png	18-27	5.68181818181818	3.23529411764706	6.25	4.80952380952381
doctor_bw.png	28-37	5.8	3.42857142857143	5.9811320754717	5.26153846153846
doctor_bw.png	38-47	6.06666666666667	3.75	5.73333333333333	5.25
doctor_bw.png	48-57	5.85714285714286	4.04761904761905	5.83333333333333	4.66666666666667
doctor_bw.png	58+	6.36363636363636	4.46428571428571	7	6
dog_ball_bw.png	18-27	7.21428571428571	4.71428571428571	5.3125	4.6
dog_ball_bw.png	28-37	6.84210526315789	4.69565217391304	5.42553191489362	5.04347826086957
dog_ball_bw.png	38-47	7.3125	6	5.46666666666667	4.8
dog_ball_bw.png	48-57	7.5	4.6875	4.9375	4.4
dog_ball_bw.png	58+	7.27586206896552	5.11538461538461	5	3.33333333333333
dog_bw.png	18-27	7.4	3.8	6.16666666666667	3.90625
dog_bw.png	28-37	6.70833333333333	4	5	4.54545454545455
dog_bw.png	38-47	7.26086956521739	4.13333333333333	5	4.14285714285714
dog_bw.png	48-57	7.21739130434783	4.05263157894737	5	3.5
dog_bw.png	58+	7	4.28	5	5
dog_cat_bw.png	18-27	7.05	3.94444444444444	5.8	5.54166666666667
dog_cat_bw.png	28-37	7.47058823529412	4.76470588235294	5.64150943396226	5.71186440677966
dog_cat_bw.png	38-47	6.92857142857143	3.91666666666667	6.35	5.28571428571429
dog_cat_bw.png	48-57	6.73333333333333	5	6	5
dog_cat_bw.png	58+	7.39285714285714	5.33333333333333	7	4
dog_defecate_bw.png	18-27	4.13636363636364	3.70588235294118	3.56521739130435	3.80952380952381
dog_defecate_bw.png	28-37	3.4	3.85714285714286	3.59259259259259	3.63076923076923
dog_defecate_bw.png	38-47	2.86666666666667	4.9375	3.26666666666667	3.79166666666667
dog_defecate_bw.png	48-57	3.28571428571429	5.28571428571429	3	2.16666666666667
dog_defecate_bw.png	58+	3.39393939393939	4.39285714285714	2	4.66666666666667
dog2_bw.png	18-27	7.85714285714286	4.71428571428571	5.6875	5.12
dog2_bw.png	28-37	6.78947368421053	5	6	5.17391304347826
dog2_bw.png	38-47	7.6875	5.11111111111111	5.64285714285714	5.24
dog2_bw.png	48-57	7.71428571428571	5.125	5.53333333333333	5.3125
dog2_bw.png	58+	7.41379310344828	5.34615384615385	5.33333333333333	6
dog3_bw.png	18-27	7.4	5.53333333333333	6.70833333333333	5.0625
dog3_bw.png	28-37	7.125	5.95652173913043	5.72916666666667	5.15555555555556
dog3_bw.png	38-47	7.60869565217391	5.33333333333333	5.42105263157895	5.42857142857143
dog3_bw.png	48-57	7.60869565217391	5.78947368421053	5.28571428571429	4.1
dog3_bw.png	58+	7.68965517241379	5.2	5	5
dog4_bw.png	18-27	6.4	3.38888888888889	5.5	4.83333333333333
dog4_bw.png	28-37	6.35294117647059	3.94117647058824	5.50943396226415	5.15254237288136
dog4_bw.png	38-47	7	3.70833333333333	5.15	4.65
dog4_bw.png	48-57	6.13333333333333	3.36363636363636	5.16666666666667	4.85714285714286
dog4_bw.png	58+	6.96428571428571	4.33333333333333	5	3
dog5_bw.png	18-27	6.72727272727273	5.23529411764706	5.21739130434783	4.52380952380952
dog5_bw.png	28-37	5.5	3.57142857142857	5.39622641509434	4.47692307692308
dog5_bw.png	38-47	5.46666666666667	5.9375	4.92857142857143	5.30434782608696
dog5_bw.png	48-57	6.42857142857143	5.23809523809524	5	3.5
dog5_bw.png	58+	5.96969696969697	4.82142857142857	8	6.66666666666667
dog6_bw.png	18-27	7.07142857142857	4.14285714285714	5.8125	4.88
dog6_bw.png	28-37	6.73684210526316	4.26086956521739	5.65217391304348	5.28888888888889
dog6_bw.png	38-47	7.375	3.44444444444444	5.67741935483871	5.24
dog6_bw.png	48-57	7.71428571428571	4.375	5.4375	4.9375
dog6_bw.png	58+	7.51724137931035	4.65384615384615	5	3.66666666666667
dog7_bw.png	18-27	7	4.93333333333333	5.625	4.84375
dog7_bw.png	28-37	6.5	5.1304347826087	4.97872340425532	4.95555555555556
dog7_bw.png	38-47	6.56521739130435	5.2	4.63157894736842	4.61904761904762
dog7_bw.png	48-57	7	5.68421052631579	4.71428571428571	3.6
dog7_bw.png	58+	6.68965517241379	5.04	5	5
dog8_bw.png	18-27	6.85	3.77777777777778	6.36842105263158	4.91666666666667
dog8_bw.png	28-37	7.29411764705882	4	5.71153846153846	5.3728813559322
dog8_bw.png	38-47	7	3.625	5.7	4.85714285714286
dog8_bw.png	48-57	7.13333333333333	3.5	5.33333333333333	4.57142857142857
dog8_bw.png	58+	7.82142857142857	4.40740740740741	5	3
dog9_bw.png	18-27	7.95454545454545	4.58823529411765	5.79166666666667	5.42857142857143
dog9_bw.png	28-37	7.5	3.71428571428571	6.12727272727273	5.13846153846154
dog9_bw.png	38-47	7.2	6	5.53333333333333	6.04166666666667
dog9_bw.png	48-57	7.64285714285714	4.14285714285714	5.33333333333333	5.5
dog9_bw.png	58+	8.36363636363636	5.39285714285714	6	6.33333333333333
dolphin_bw.png	18-27	6.42857142857143	3.95238095238095	5.8125	5.4
dolphin_bw.png	28-37	6.68421052631579	3.91304347826087	6.68085106382979	5.08695652173913
dolphin_bw.png	38-47	8.125	4.88888888888889	6.4	5.8
dolphin_bw.png	48-57	8.42857142857143	3.6875	6.1875	5.3125
dolphin_bw.png	58+	7.96551724137931	5.46153846153846	5.33333333333333	5.33333333333333
drunk_bw.png	18-27	2.1	4.73333333333333	2.60869565217391	4.71875
drunk_bw.png	28-37	2.375	4.56521739130435	2.89583333333333	3.93181818181818
drunk_bw.png	38-47	2.30434782608696	5	2.84210526315789	3.57142857142857
drunk_bw.png	48-57	2.69565217391304	4.42105263157895	2.57142857142857	4
drunk_bw.png	58+	2.32142857142857	4.72	3	6
drunkard_bw.png	18-27	2.3	6.11111111111111	2.85	4.33333333333333
drunkard_bw.png	28-37	2.47058823529412	5.82352941176471	3.24528301886792	4.33898305084746
drunkard_bw.png	38-47	1.85714285714286	5.58333333333333	3.65	4.66666666666667
drunkard_bw.png	48-57	2.06666666666667	5.58333333333333	3.66666666666667	4
drunkard_bw.png	58+	2.10714285714286	5.5	4	8
eagle_bw.png	18-27	6.27272727272727	5.70588235294118	5.1304347826087	5.42857142857143
eagle_bw.png	28-37	5.9	5.42857142857143	5.51851851851852	5.78461538461538
eagle_bw.png	38-47	5.93333333333333	5.25	5.33333333333333	5.65217391304348
eagle_bw.png	48-57	6.21428571428571	5.95238095238095	6	5.16666666666667
eagle_bw.png	58+	7.12121212121212	5.78571428571429	4	6.33333333333333
eagle2_bw.png	18-27	5.42857142857143	5.09523809523809	4.5625	5.28
eagle2_bw.png	28-37	5.63157894736842	5.73913043478261	5.57446808510638	5.8
eagle2_bw.png	38-47	4.8125	4.77777777777778	5.51612903225806	5.76
eagle2_bw.png	48-57	5.78571428571429	5.9375	5.1875	5.5625
eagle2_bw.png	58+	6.10344827586207	6.61538461538461	6.66666666666667	7.66666666666667
eagle3_bw.png	18-27	5.2	6.4	5.625	5.28125
eagle3_bw.png	28-37	5.29166666666667	6.1304347826087	5.06122448979592	5.55555555555556
eagle3_bw.png	38-47	5.39130434782609	6.2	5.26315789473684	5.95238095238095
eagle3_bw.png	48-57	6.26086956521739	5.78947368421053	5.57142857142857	5
eagle3_bw.png	58+	5.96551724137931	6	5	5
eiffeltour_bw.png	18-27	6.47368421052632	3.64705882352941	6.26315789473684	4.91666666666667
eiffeltour_bw.png	28-37	6.75	3.64705882352941	6.20754716981132	6.29310344827586
eiffeltour_bw.png	38-47	6.35714285714286	4.08333333333333	6.3	5.6
eiffeltour_bw.png	48-57	7.06666666666667	4	7.16666666666667	5.42857142857143
eiffeltour_bw.png	58+	6.89285714285714	4.74074074074074	6	7
elephant_bw.png	18-27	6.81818181818182	4.17647058823529	5.73913043478261	4.85714285714286
elephant_bw.png	28-37	5.8	4	5.92727272727273	5.53846153846154
elephant_bw.png	38-47	6	4.8125	5.46666666666667	5.60869565217391
elephant_bw.png	48-57	6.71428571428571	4.47619047619048	6	5.33333333333333
elephant_bw.png	58+	7.42424242424242	5.25	7	5.66666666666667
euphoria_bw.png	18-27	6.85714285714286	5.04761904761905	6.6875	6
euphoria_bw.png	28-37	7.15789473684211	5.30434782608696	6.76595744680851	5.56521739130435
euphoria_bw.png	38-47	8.1875	5.88888888888889	7.09677419354839	6.28
euphoria_bw.png	48-57	7.85714285714286	5.25	6.33333333333333	6.5625
euphoria_bw.png	58+	8.03448275862069	6.57692307692308	7	6.33333333333333
execution_bw.png	18-27	1.1	8	1.41666666666667	6.40625
execution_bw.png	28-37	1.16666666666667	6.82608695652174	1.75	4.31111111111111
execution_bw.png	38-47	1.21739130434783	7.06666666666667	1.68421052631579	4.71428571428571
execution_bw.png	48-57	1.30434782608696	7.84210526315789	1.57142857142857	3.1
execution_bw.png	58+	1.31034482758621	6.4	3	7
execution2_bw.png	18-27	1.15	7.33333333333333	2.1	4.58333333333333
execution2_bw.png	28-37	1.29411764705882	7.94117647058824	2.28301886792453	4.1551724137931
execution2_bw.png	38-47	1.07142857142857	7	2.4	5.04761904761905
execution2_bw.png	48-57	1.06666666666667	7.33333333333333	2.83333333333333	4.42857142857143
execution2_bw.png	58+	1	6.74074074074074	1	5
execution3_bw.png	18-27	1.59090909090909	7.29411764705882	2	6
execution3_bw.png	28-37	1.33333333333333	6.85714285714286	2.12727272727273	4.10769230769231
execution3_bw.png	38-47	1.13333333333333	6.3125	1.53333333333333	3.625
execution3_bw.png	48-57	1.5	6.85714285714286	2.16666666666667	4.16666666666667
execution3_bw.png	58+	1.09090909090909	6.32142857142857	1	5.33333333333333
exhausted_bw.png	18-27	3.28571428571429	4.57142857142857	3.4375	4.64
exhausted_bw.png	28-37	3.36842105263158	4.82608695652174	3.53191489361702	4.82608695652174
exhausted_bw.png	38-47	3.375	3.88888888888889	4.06666666666667	4.28
exhausted_bw.png	48-57	3.57142857142857	4.3125	4.5625	4.875
exhausted_bw.png	58+	3.58620689655172	4.88461538461539	3	5
falling_bw.png	18-27	5.2	6.26666666666667	3.95652173913043	5.40625
falling_bw.png	28-37	3.75	6	4.64583333333333	5.52272727272727
falling_bw.png	38-47	3.52173913043478	5.93333333333333	4.05263157894737	5.95
falling_bw.png	48-57	4.26086956521739	6	4.16666666666667	4.6
falling_bw.png	58+	3.64285714285714	6.36	3	6
falling_couple_bw.png	18-27	4.7	6.72222222222222	4.05	5.20833333333333
falling_couple_bw.png	28-37	3.94117647058824	5.58823529411765	5.79245283018868	5.49152542372881
falling_couple_bw.png	38-47	4.07142857142857	5.625	4.94444444444444	5.7
falling_couple_bw.png	48-57	3.8	5.91666666666667	6.5	5.85714285714286
falling_couple_bw.png	58+	3.92857142857143	5.44444444444444	5	5
falling3_bw.png	18-27	4.63636363636364	6	5.375	5.38095238095238
falling3_bw.png	28-37	4.88888888888889	5.35714285714286	4.74074074074074	4.90769230769231
falling3_bw.png	38-47	4.73333333333333	5.3125	4.93333333333333	5.1304347826087
falling3_bw.png	48-57	3.84615384615385	5.76190476190476	4.5	4.5
falling3_bw.png	58+	4.1875	5.28571428571429	3	6
falling5_bw.png	18-27	4.21428571428571	5.71428571428571	5.75	5.4
falling5_bw.png	28-37	4.57894736842105	4.90909090909091	5.25531914893617	5.34782608695652
falling5_bw.png	38-47	4.1875	4.88888888888889	5.55172413793103	5.45833333333333
falling5_bw.png	48-57	4.21428571428571	5.9375	5.73333333333333	5.125
falling5_bw.png	58+	5.3448275862069	5.30769230769231	6.33333333333333	5
falling6_bw.png	18-27	3.4	6.2	3.47826086956522	5.3125
falling6_bw.png	28-37	2.83333333333333	6	3.85714285714286	4.40909090909091
falling6_bw.png	38-47	3.04545454545455	5.33333333333333	3.89473684210526	4.95238095238095
falling6_bw.png	48-57	3.30434782608696	6.42105263157895	3.71428571428571	4.6
falling6_bw.png	58+	2.72413793103448	6.2	3	7
family_bw.png	18-27	7.65	4.44444444444444	7.45	6.125
family_bw.png	28-37	7.82352941176471	4.47058823529412	7.39622641509434	6.35593220338983
family_bw.png	38-47	8.28571428571429	4.54166666666667	7.5	5.85714285714286
family_bw.png	48-57	7.8	4.66666666666667	7.66666666666667	7
family_bw.png	58+	8.03571428571429	5.85185185185185	5	5
family2_bw.png	18-27	7.45454545454545	3.76470588235294	7.25	5.47619047619048
family2_bw.png	28-37	7.8	3.28571428571429	7.09090909090909	6.12307692307692
family2_bw.png	38-47	7.4	5.125	6.8	6.26086956521739
family2_bw.png	48-57	7.28571428571429	4.04761904761905	6.5	6.66666666666667
family2_bw.png	58+	8.48484848484848	5.07142857142857	8	7.33333333333333
family3_bw.png	18-27	7.92857142857143	4.38095238095238	7.8125	5.76
family3_bw.png	28-37	6.94736842105263	4.52173913043478	7.42553191489362	5.1304347826087
family3_bw.png	38-47	8.0625	4.22222222222222	7.35483870967742	6.4
family3_bw.png	48-57	8.28571428571429	4.125	7.1875	6.4375
family3_bw.png	58+	8.37931034482759	4.73076923076923	7.66666666666667	5.33333333333333
family4_bw.png	18-27	7.9	4.2	7.66666666666667	5.6875
family4_bw.png	28-37	8.16666666666667	5.1304347826087	7.55102040816327	6.28888888888889
family4_bw.png	38-47	7.78260869565217	5.53333333333333	7.15789473684211	6.1
family4_bw.png	48-57	7.69565217391304	4.52631578947368	7.85714285714286	5.9
family4_bw.png	58+	7.44827586206897	4.72	7	5
family5_bw.png	18-27	7.55	5.22222222222222	7.6	6.54166666666667
family5_bw.png	28-37	8.17647058823529	5.17647058823529	7.66037735849057	6.35593220338983
family5_bw.png	38-47	8.28571428571429	4.83333333333333	7.45	5.90476190476191
family5_bw.png	48-57	7.86666666666667	4.16666666666667	6.66666666666667	6.14285714285714
family5_bw.png	58+	8.10714285714286	6.22222222222222	5	5
family6_bw.png	18-27	7.63636363636364	5	7.70833333333333	5.66666666666667
family6_bw.png	28-37	8.2	4.78571428571429	7.21818181818182	6.16923076923077
family6_bw.png	38-47	8.06666666666667	5.75	7.26666666666667	6.04347826086957
family6_bw.png	48-57	7.71428571428571	4.42857142857143	7	5.33333333333333
family6_bw.png	58+	7.75757575757576	5.53571428571429	7	6.66666666666667
family7_bw.png	18-27	7.64285714285714	4.66666666666667	7.8125	6.36
family7_bw.png	28-37	6.63157894736842	4.91304347826087	7.40425531914894	5.67391304347826
family7_bw.png	38-47	8.375	5.22222222222222	7.90322580645161	6.68
family7_bw.png	48-57	8.07142857142857	4.8125	7.1875	6.75
family7_bw.png	58+	8.37931034482759	5.5	7	7
family8_bw.png	18-27	6.9	2.86666666666667	7.91666666666667	5.03125
family8_bw.png	28-37	7.58333333333333	4.60869565217391	7.40816326530612	6.36363636363636
family8_bw.png	38-47	7.52173913043478	6.06666666666667	7.10526315789474	6
family8_bw.png	48-57	7.43478260869565	4.78947368421053	7.28571428571429	5.7
family8_bw.png	58+	7.79310344827586	5.16	7	3
family9_bw.png	18-27	7.35	3.33333333333333	7.55	5.83333333333333
family9_bw.png	28-37	7.47058823529412	3.64705882352941	7.28301886792453	6.42372881355932
family9_bw.png	38-47	7.78571428571429	4.66666666666667	6.8	5.57142857142857
family9_bw.png	48-57	7.4	3.75	7.33333333333333	6
family9_bw.png	58+	7.42857142857143	5.22222222222222	7	5
father_bw.png	18-27	8.27272727272727	5	7.16666666666667	6.04761904761905
father_bw.png	28-37	8.8	4.85714285714286	7.5	6.47692307692308
father_bw.png	38-47	8.06666666666667	5.5	7.26666666666667	6.66666666666667
father_bw.png	48-57	7.78571428571429	5.14285714285714	7	6.33333333333333
father_bw.png	58+	8.42424242424242	6.14285714285714	9	6.66666666666667
father2_bw.png	18-27	7.85714285714286	5.14285714285714	7.4375	6.52
father2_bw.png	28-37	6.89473684210526	5.69565217391304	7.59574468085106	6.17391304347826
father2_bw.png	38-47	8.375	6.77777777777778	7.32258064516129	6.64
father2_bw.png	48-57	7.71428571428571	6.125	6.6875	6.4375
father2_bw.png	58+	7.93103448275862	6.53846153846154	6.33333333333333	5.66666666666667
father3_bw.png	18-27	7.6	4.66666666666667	7.79166666666667	5.5
father3_bw.png	28-37	8.34782608695652	5.04347826086957	7.57142857142857	6.56818181818182
father3_bw.png	38-47	7.82608695652174	6.4	7.10526315789474	6.47619047619048
father3_bw.png	48-57	7.73913043478261	4.94736842105263	7.71428571428571	6.66666666666667
father3_bw.png	58+	7.96551724137931	5.48	7	5
father4_bw.png	18-27	7.75	5	7.45	6.70833333333333
father4_bw.png	28-37	7.94117647058824	4.64705882352941	7.39622641509434	6.72881355932203
father4_bw.png	38-47	8.5	5.16666666666667	7.55	6.23809523809524
father4_bw.png	48-57	7.93333333333333	4.91666666666667	7.33333333333333	6.85714285714286
father4_bw.png	58+	8.21428571428571	6.22222222222222	6	5
father5_bw.png	18-27	7.45454545454545	3.76470588235294	7.29166666666667	5.76190476190476
father5_bw.png	28-37	8.1	4.14285714285714	7.41818181818182	6.26153846153846
father5_bw.png	38-47	8.06666666666667	4.875	6.93333333333333	6.45833333333333
father5_bw.png	48-57	7.85714285714286	4.71428571428571	6.5	6.66666666666667
father5_bw.png	58+	8.36363636363636	5.14285714285714	8	7
father6_bw.png	18-27	7.78571428571429	3.66666666666667	7.375	5.8
father6_bw.png	28-37	7	4.8695652173913	7.36170212765957	5.5
father6_bw.png	38-47	8.1875	3.11111111111111	7.19354838709677	6.76
father6_bw.png	48-57	8.35714285714286	3.9375	6.6875	6.3125
father6_bw.png	58+	8.62068965517241	5	6.33333333333333	5.33333333333333
father7_bw.png	18-27	7.5	3.86666666666667	7.91666666666667	4.875
father7_bw.png	28-37	8.04166666666667	4.52173913043478	7.77551020408163	6.44444444444444
father7_bw.png	38-47	7.95652173913043	5.86666666666667	7.15789473684211	6.09523809523809
father7_bw.png	48-57	7.78260869565217	4.47368421052632	7.85714285714286	5.9
father7_bw.png	58+	8.41379310344828	5.44	7	5
faucet_bw.png	18-27	5.05	3	5.57894736842105	4.69565217391304
faucet_bw.png	28-37	5	2.64705882352941	5.29411764705882	4.7719298245614
faucet_bw.png	38-47	5.35714285714286	2.91666666666667	5.36842105263158	3.85714285714286
faucet_bw.png	48-57	5.53333333333333	2.66666666666667	5.83333333333333	4.42857142857143
faucet_bw.png	58+	5.53571428571429	2.44444444444444	5	1
fear_bw.png	18-27	3.5	5.41176470588235	3.45833333333333	4.80952380952381
fear_bw.png	28-37	2.9	4.14285714285714	3.68518518518519	4.421875
fear_bw.png	38-47	3.86666666666667	5.25	3.6	4.33333333333333
fear_bw.png	48-57	4.14285714285714	5.28571428571429	4.5	3.33333333333333
fear_bw.png	58+	3.15151515151515	5.25	5	5
fencing_bw.png	18-27	5.92857142857143	5.71428571428571	5.86666666666667	4.72
fencing_bw.png	28-37	5.63157894736842	6	5.87234042553191	5.67391304347826
fencing_bw.png	38-47	5.3125	6	6.51612903225806	5.32
fencing_bw.png	48-57	5.71428571428571	6.0625	6.5625	5.375
fencing_bw.png	58+	6.27586206896552	6.26923076923077	6.33333333333333	5
ferris_wheel_bw.png	18-27	6.5	4.93333333333333	6.75	5.125
ferris_wheel_bw.png	28-37	6.79166666666667	5.82608695652174	6.18367346938776	6.11363636363636
ferris_wheel_bw.png	38-47	6.91304347826087	6.13333333333333	6.15789473684211	6.23809523809524
ferris_wheel_bw.png	48-57	6.56521739130435	6.42105263157895	6.42857142857143	6
ferris_wheel_bw.png	58+	6.72413793103448	6.4	7	6
fireextinguisher_bw.png	18-27	5.5	3.66666666666667	6	4.54166666666667
fireextinguisher_bw.png	28-37	5.29411764705882	3.35294117647059	5.67924528301887	5.08620689655172
fireextinguisher_bw.png	38-47	5.21428571428571	4	5.31578947368421	4.85714285714286
fireextinguisher_bw.png	48-57	5.2	3.08333333333333	6	4.57142857142857
fireextinguisher_bw.png	58+	5.53571428571429	3.85185185185185	5	5
firefighter_bw.png	18-27	3.5	7	5.41666666666667	5.65
firefighter_bw.png	28-37	5.1	5.35714285714286	4.8	5.55384615384615
firefighter_bw.png	38-47	4.8	6.375	4.26666666666667	5.04166666666667
firefighter_bw.png	48-57	4.5	7.33333333333333	5.33333333333333	5
firefighter_bw.png	58+	3.78787878787879	6.71428571428571	3	7
fish_bw.png	18-27	4.5	5.09523809523809	4.46666666666667	5.2
fish_bw.png	28-37	5.26315789473684	5.30434782608696	4.89130434782609	5.47727272727273
fish_bw.png	38-47	5.125	5.44444444444444	5.12903225806452	4.72
fish_bw.png	48-57	5.35714285714286	5.125	4.9375	5.125
fish_bw.png	58+	5.75862068965517	5.88461538461539	4.33333333333333	4.66666666666667
fisherman_bw.png	18-27	5.8	4.26666666666667	5.875	5.125
fisherman_bw.png	28-37	6.54166666666667	4.8695652173913	5.85714285714286	5.6
fisherman_bw.png	38-47	6.60869565217391	5.13333333333333	6	5.66666666666667
fisherman_bw.png	48-57	6.43478260869565	3.94736842105263	6	5.5
fisherman_bw.png	58+	7.27586206896552	4.96	7	6
fisherman2_bw.png	18-27	6.25	3.66666666666667	5.4	5.08333333333333
fisherman2_bw.png	28-37	6.05882352941176	3.47058823529412	5.5	5.55932203389831
fisherman2_bw.png	38-47	6.21428571428571	3.83333333333333	5.6	4.90476190476191
fisherman2_bw.png	48-57	6.93333333333333	3.16666666666667	4.83333333333333	4.85714285714286
fisherman2_bw.png	58+	6.35714285714286	4.07407407407407	6	5
flamingo_bw.png	18-27	6.13636363636364	3.23529411764706	5.125	4.38095238095238
flamingo_bw.png	28-37	6.2	2.5	5.40740740740741	4.96923076923077
flamingo_bw.png	38-47	6.13333333333333	4.25	5.06666666666667	5.21739130434783
flamingo_bw.png	48-57	6.57142857142857	3.33333333333333	4.5	5.33333333333333
flamingo_bw.png	58+	7.3030303030303	4.17857142857143	6	6
